id,trade_date,setup_name,direction,grade,score,ts_et,spot,charm_limit_entry,abs_es_price,lis,target,Column1,max_plus_gex,max_minus_gex,gap_to_lis,paradigm,vix,overvix,greek_alignment,spot_vol_beta,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,outcome_elapsed_min,outcome_first_event,outcome_target_level,outcome_stop_level,bofa_stop_level,bofa_target_level,abs_vol_ratio,vanna_all,vanna_weekly,vanna_monthly,comments
439,04-03-2026,GEX Long,long,A,75,39:28.7,6862.77,,,6854,6970,107.23,6900,6800,5.77,GEX-TARGET,20.93,,1,-2.45,LOSS,-8,1.15,-11.6,10,stop,,6858.23,,,,3835264870,54663761.21,2527046281,
440,04-03-2026,DD Exhaustion,long,A-Entry,41,40:59.6,6861.34,,,,,6861.34,,,,GEX-TARGET,20.98,,3,-2.35,WIN,13.5,22.05,-6.71,196,target,,6878.3901,,,,3912540105,15800485.82,2499667451,
441,04-03-2026,Skew Charm,long,A+,93,46:29.8,6857.87,,,,6867.87,10,,,,SIDIAL-MESSY,21.28,,3,-2.25,WIN,12.3,22.51,-1.05,19,target,,6872.3799,,,,3900558780,-20194094.72,2387784691,
442,04-03-2026,Skew Charm,short,A+,93,57:29.8,6869.02,,,,6859.02,10,,,,SIDIAL-MESSY,20.78,,-1,-2.29,WIN,6.6,11.17,-11.36,30,target,,6865.85,,,,3939302742,-14247306.21,2420392251,
443,04-03-2026,DD Exhaustion,short,A-Entry,46,59:59.9,6872.96,,,,,6872.96,,,,SIDIAL-MESSY,20.61,,-1,-2.29,WIN,-1,14.57,-12.13,231,target,,6884.96,,,,3856616242,10315562.3,2472938551,
444,04-03-2026,ES Absorption,bearish,B,48.6,00:16.7,6872.96,,6883.5,6861,,6872.96,6900,6800,11.96,SIDIAL-MESSY,20.61,,-2,,WIN,6.5,11,-6.25,11,target,,6880.5,,,2.2,3856616242,10315562.3,2472938551,"Pattern: Zone Buy Absorption (T1) | Zone: 6875.50 → bar #482 (17 bars) | CVD: +12,030 → +12,781 (z=2.02) | Resolution: single_direction | 0 bull / 1 bear divs | DD: $961,477,534 | Lookback: zone-revisit"
445,04-03-2026,GEX Long,long,A,80,13:29.8,6858.75,,,6853,6976,117.25,6900,6800,4.75,GEX-TARGET,21.25,,1,-2.56,LOSS,-8,-1.9,-9.44,2,stop,,6860.19,,,,3784431050,27609244.13,2465853941,
446,04-03-2026,DD Exhaustion,long,A-Entry,41,15:58.9,6860.65,,,,,6860.65,,,,GEX-TARGET,21.18,,3,-2.32,WIN,13.9,22.74,-2.26,161,target,,6878.3901,,,,3865339335,-4617163.37,2371388651,
447,04-03-2026,Skew Charm,long,A,78,16:59.8,6862.73,,,,6872.73,10,,,,GEX-TARGET,21.09,,3,-2.32,WIN,8.6,15.16,-4.88,65,target,,6869.89,,,,3865339335,-4617163.37,2371388651,
448,04-03-2026,GEX Long,long,A,75,23:01.7,6859.47,,,6850,6895,35.53,6900,6800,9.47,GEX-TARGET,21.2,,3,-2.04,WIN,11.7,18.42,-1.62,27,target,,6872.89,,,,3851511447,-16430267.79,2360141149,
449,04-03-2026,ES Absorption,bullish,B,52.4,25:13.8,6858.72,,6869.25,6850,6895,36.28,6900,6800,8.72,GEX-TARGET,21.28,,2,,WIN,6.5,11,-0.25,8,target,,6872.25,,,1.5,3821041262,-16266299.73,2357759101,"Pattern: Sell Absorption (T1) | Swings: L@6863.00 → L@6865.75 | CVD z: 2.56 | Price: 0.8x ATR | Resolution: single_direction | 2 bull / 0 bear divs | DD: $506,695,666 | Lookback: swing (110 tracked)"
450,04-03-2026,Skew Charm,short,A,78,32:29.8,6869.04,,,,6859.04,10,,,,GEX-TARGET,20.95,,-1,-2.14,EXPIRED,-4.4,3.99,-16.9,264,timeout,,6889.04,,,,3774466197,5614192.19,2391582403,
451,04-03-2026,DD Exhaustion,short,A-Entry,42,34:29.7,6871.41,,,,,6871.41,,,,GEX-TARGET,20.84,,-1,-2.14,LOSS,-12,6.36,-12.13,150,stop,,6883.41,,,,3774058934,4473129.96,2389811893,
452,04-03-2026,ES Absorption,bearish,B,51.8,45:48.3,6876.6,,6876.25,6855,6885,8.4,6900,6800,31.6,GEX-TARGET,20.74,,-2,,WIN,7,12,0,44,target,,6882.5,,,1.6,3774058934,4473129.96,2389811893,"Pattern: Zone Buy Absorption (T1) | Zone: 6876.50 → bar #503 (14 bars) | CVD: +10,034 → +13,132 (z=6.33) | Rejected: Sell Absorption (T1, score=72.1) | Resolution: score_tiebreak | 2 bull / 1 bear divs | DD: $491,102,720 | Lookback: zone-revisit"
454,04-03-2026,Skew Charm,short,A,68,03:29.9,6875.81,,,,6865.81,10,,,,GEX-TARGET,20.75,,-1,-2.25,WIN,7.7,13.49,-2.03,31,target,,6870.32,,,,3733728465,41800700.99,2448363509,
455,04-03-2026,DD Exhaustion,short,A-Entry,50,06:31.2,6877.11,,,,,6877.11,,,,GEX-TARGET,20.68,,-1,-2.36,WIN,6.8,12.06,-8.83,230,target,,6889.11,,,,3683719370,50186176.58,2459772316,
453,04-03-2026,ES Absorption,bearish,C,33.7,15:20.7,6875.37,,6881,6840,6882,6.63,6900,6800,40.37,GEX-TARGET,20.87,,-2,,WIN,6.2,10.5,-2.75,16,target,,6878.5,,,1.7,3748863015,34618202.21,2438120890,"Pattern: Buy Exhaustion (T2) | Swings: H@6881.25 → H@6887.00 | CVD z: 1.51 | Price: 1.7x ATR | Rejected: Sell Absorption (T1, score=91.4) | Resolution: tier_priority | 2 bull / 1 bear divs | DD: $972,702,167 | Lookback: swing (114 tracked)"
456,04-03-2026,GEX Long,long,A,80,23:31.1,6870.94,,,6869,6896,25.06,6880,6800,1.94,GEX-TARGET,21.08,,1,-2.16,WIN,5,15,-5.89,178,target,,6870.94,,,,3696260776,31277668.82,2428133046,
457,04-03-2026,DD Exhaustion,long,A,55,32:00.9,6865.05,,,,,6865.05,,,,GEX-TARGET,21.29,,3,-1.98,WIN,12.9,20.89,1.94,155,target,,6880.9399,,,,3720834153,11237141.93,2403643031,
458,04-03-2026,Skew Charm,long,A,68,32:04.5,6865.05,,,,6875.05,10,,,,GEX-TARGET,21.29,,3,-1.98,WIN,7.8,13.51,1.94,49,target,,6870.56,,,,3720834153,11237141.93,2403643031,
459,04-03-2026,Skew Charm,short,A,68,39:30.8,6874.21,,,,6864.21,10,,,,GEX-TARGET,20.92,,-1,-2.04,EXPIRED,0.8,4.73,-11.73,197,timeout,,6894.21,,,,3748118500,19556834.41,2426391243,
460,04-03-2026,DD Exhaustion,short,A,60,40:59.8,6875.98,,,,,6875.98,,,,GEX-TARGET,20.88,,-1,-2.04,EXPIRED,2.6,6.5,-9.96,196,timeout,,6887.98,,,,3738732816,6877666.1,2398673641,
461,04-03-2026,ES Absorption,bearish,B,41.9,46:12.2,6874.32,,6880.25,6860,6896,21.68,6900,6800,14.32,GEX-TARGET,20.94,,-2,,LOSS,-12,3.75,-12,113,stop,,6892.25,,,2.1,3738732816,6877666.1,2398673641,"Pattern: Buy Exhaustion (T2) | Swings: H@6881.25 → H@6887.00 | CVD z: 1.46 | Price: 2.0x ATR | Rejected: Zone Sell Absorption (T1, score=100.0) | Resolution: tier_priority | 4 bull / 1 bear divs | DD: $1,968,890,512 | Lookback: swing (117 tracked)"
462,04-03-2026,ES Absorption,bearish,B,42.6,53:25.1,6874.26,,6885.75,6860,6894,19.74,6880,6800,14.26,GEX-TARGET,20.93,,-2,,EXPIRED,6.5,9.5,-8.25,183,timeout,,6897.75,,,1.8,3699910164,32808754.69,2452957161,"Pattern: Buy Exhaustion (T2) | Swings: H@6881.25 → H@6887.00 | CVD z: 1.59 | Price: 1.9x ATR | Rejected: Sell Absorption (T1, score=96.0) | Resolution: tier_priority | 3 bull / 1 bear divs | DD: $1,607,977,353 | Lookback: swing (117 tracked)"
463,04-03-2026,DD Exhaustion,short,A,57,59:04.7,6877.72,,,,,6877.72,,,,GEX-TARGET,20.79,,-1,-2.25,EXPIRED,4.3,8.24,-8.22,178,timeout,,6889.72,,,,3700456594,46769769.62,2475165909,
464,04-03-2026,Skew Charm,short,B,63,04:04.7,6877.47,,,,6867.47,10,,,,GEX-TARGET,20.83,,-1,-2.23,EXPIRED,4.1,7.99,-8.47,173,timeout,,6897.47,,,,3685888151,51162446.17,2483410856,
465,04-03-2026,ES Absorption,bearish,B,37.6,07:32.0,6873.87,,6883.25,6857,6897,23.13,6900,6800,16.87,GEX-TARGET,20.89,,-2,,EXPIRED,4,7,-10.75,169,timeout,,6895.25,,,2.4,3685888151,51162446.17,2483410856,"Pattern: Buy Exhaustion (T2) | Swings: H@6881.25 → H@6887.00 | CVD z: 1.53 | Price: 2.0x ATR | Rejected: Sell Absorption (T1, score=97.4) | Resolution: tier_priority | 3 bull / 1 bear divs | DD: $1,443,054,146 | Lookback: swing (117 tracked)"
467,04-03-2026,Skew Charm,short,B,63,18:08.6,6873.52,,,,6863.52,10,,,,GEX-TARGET,20.88,,-1,-2.25,EXPIRED,0.1,4.04,-12.42,158,timeout,,6893.52,,,,3729349500,26841854.46,2482988129,
466,04-03-2026,ES Absorption,bearish,B,38.3,20:03.3,6872.55,,6882,6856,6894,21.45,6880,6800,17.55,GEX-PURE,20.92,,-2,,LOSS,-12,5.5,-12,91,stop,,6894,,,1.7,3715756475,36123173.19,2493437147,"Pattern: Buy Exhaustion (T2) | Swings: H@6881.25 → H@6887.00 | CVD z: 1.43 | Price: 2.0x ATR | Rejected: Sell Absorption (T1, score=58.1) | Resolution: tier_priority | 2 bull / 1 bear divs | DD: $1,609,320,268 | Lookback: swing (117 tracked)"
468,04-03-2026,DD Exhaustion,short,A,57,35:08.6,6878.26,,,,,6878.26,,,,GEX-TARGET,20.65,,-1,-2.32,EXPIRED,4.9,8.78,-7.68,141,timeout,,6890.26,,,,3677265118,9717215.3,2477814220,
469,04-03-2026,DD Exhaustion,short,A,67,45:07.8,6880.23,,,,,6880.23,,,,GEX-PURE,20.59,,-1,-2.42,WIN,8.4,10.75,-5.71,131,target,,6892.23,,,,3665467473,24058737.47,2493022448,
471,04-03-2026,Skew Charm,short,A,78,50:37.8,6882.43,,,,6872.43,10,,,,GEX-PURE,20.64,,-1,-2.44,WIN,7,12.07,-3.51,99,target,,6878.36,,,,3673844520,8506562.94,2482086334,
472,04-03-2026,DD Exhaustion,short,A,67,22:07.9,6882.54,,,,,6882.54,,,,GEX-PURE,20.54,,1,-2.48,WIN,9.6,13.06,-3.4,94,target,,6894.54,,,,2848274089,-8479642.71,2507607029,
473,04-03-2026,Skew Charm,short,A,68,25:07.9,6883.76,,,,6873.76,10,,,,GEX-PURE,20.53,,1,-2.48,WIN,7.7,13.4,-2.18,65,target,,6878.36,,,,2876702401,-2443715.26,2516059515,
474,04-03-2026,Skew Charm,short,A,66,00:37.8,6884.17,,,,6874.17,10,,,,GEX-PURE,20.55,,1,-2.44,WIN,7.9,13.81,-0.52,29,target,,6878.36,,,,2823790039,-14421567.32,2492825987,
470,04-03-2026,ES Absorption,bearish,A,61.8,07:14.8,6882.34,,6886,6854,6894,11.66,6880,6800,1.34,GEX-PURE,20.66,,-2,,EXPIRED,6.8,9.75,-8,128,timeout,,6898,,,2.1,3648864548,26346919.31,2502510641,"Pattern: Buy Exhaustion (T2) | Swings: H@6886.50 → H@6888.25 | CVD z: 6.81 | Price: 0.6x ATR | Rejected: Sell Absorption (T1, score=100.0) | Resolution: tier_priority | 2 bull / 2 bear divs | DD: $2,251,854,037 | Lookback: swing (119 tracked)"
475,04-03-2026,Paradigm Reversal,short,A+,85,12:38.3,6876.52,,,6877,,6876.52,,,0.48,BOFA-PURE,20.84,,-1,-2.33,EXPIRED,3.1,7.04,-4.28,44,timeout,6866.52,6891.52,,,,2875815950,-54291971.79,2484207045,
476,04-03-2026,DD Exhaustion,short,A,58,12:39.8,6876.52,,,,,6876.52,,,,BOFA-PURE,20.84,,-1,-2.33,EXPIRED,3.1,7.04,-4.28,44,timeout,,6888.52,,,,2875815950,-54291971.79,2484207045,
477,04-03-2026,Skew Charm,short,LOG,28,32:06.6,6876.49,,,,6866.49,10,,,,GEX-LIS,21.11,,-1,-1.99,EXPIRED,3.1,7.01,-4.31,24,timeout,,6896.49,,,,2907441412,-72646302.04,2441997829,
478,04-03-2026,ES Absorption,bearish,B,46.9,59:36.2,6871.81,,6881,6873,,6871.81,6875,6780,1.19,BOFA-PURE,21.21,,-2,,EXPIRED,0,0,-0.5,0,timeout,,6887.75,,,1.6,2874315414,-64530476.74,2448827018,"Pattern: Buy Exhaustion (T2) | Swings: H@6888.25 → H@6894.00 | CVD z: 2.71 | Price: 1.9x ATR | Rejected: Sell Absorption (T1, score=100.0) | Resolution: tier_priority | 3 bull / 2 bear divs | DD: $-919,401,430 | Lookback: swing (122 tracked)"
479,05-03-2026,Skew Charm,long,A+,93,54:01.8,6850.03,,,,6860.03,10,,,,SIDIAL-EXTREME,21.9,,3,0.59,WIN,11.2,20.4,1.18,10,target,,6862.4302,,,,3564642725,9178455.83,2549068437,
480,05-03-2026,AG Short,short,A-Entry,60,58:35.5,6865.02,,,6878,6848,17.02,6900,6800,12.98,AG-PURE,21.42,,-3,0.3,WIN,11.9,18.87,-5.41,11,target,,6851.15,,,,3542778904,16392255.73,2610177735,
481,05-03-2026,ES Absorption,bearish,B,41.8,00:00.8,6864.52,,6873.25,,,6864.52,6900,6800,,,21.4,,-2,,WIN,10.6,19.25,-4.25,8,target,,6862,,,2.7,3531750521,28874047.05,2655813289,"Pattern: Zone Buy Absorption (T1) | Zone: 6866.75 → bar #274 (83 bars) | CVD: +5,280 → +6,516 (z=5.23) | Resolution: single_direction | 0 bull / 1 bear divs | Lookback: zone-revisit"
482,05-03-2026,DD Exhaustion,long,A-Entry,24,02:03.9,6864.11,,,,,6864.11,,,,SIDIAL-BALANCE,21.36,,3,0.01,LOSS,-12,1.01,-14.26,5,stop,,6852.11,,,,3424556352,39245783.75,2714200254,
483,05-03-2026,DD Exhaustion,short,A-Entry,36,09:02.6,6846.15,,,,,6846.15,,,,SIDIAL-BALANCE,22.12,,-1,0.28,WIN,21.6,38.27,-11.74,24,target,,6812.8799,,,,3516874105,43745078.29,2676428928,
484,05-03-2026,Skew Charm,short,B,63,15:01.9,6857.89,,,,6847.89,10,,,,AG-LIS,21.6,,-1,0.43,WIN,26,50.01,1.87,18,target,,6815.8799,,,,3552895366,24905221.14,2625805840,
485,05-03-2026,ES Absorption,bullish,B,39.4,22:02.8,6840.12,,6860.75,6852,6846,5.88,6900,6800,19.88,AG-LIS,22.3,,2,,LOSS,-12,1,-12.75,2,stop,,6832.25,,,2.2,3552895366,24905221.14,2625805840,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.00 → L@6850.50 | CVD z: 1.36 | Price: 0.4x ATR | Rejected: Zone Buy Absorption (T1, score=50.3) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $2,029,943,618 | Lookback: swing (61 tracked)"
486,05-03-2026,ES Absorption,bullish,C,19.8,32:13.3,6809.14,,6835.5,6850,6832,22.86,6900,6800,18.14,AG-TARGET,23.49,,2,,WIN,8.1,14.25,-11.25,11,target,,6831.75,,,2.3,3651462740,16840646.92,2552748968,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.00 → L@6850.50 | CVD z: 1.87 | Price: 0.5x ATR | Resolution: single_direction | 1 bull / 0 bear divs | DD: $1,892,487,959 | Lookback: swing (62 tracked)"
487,05-03-2026,ES Absorption,bullish,C,18.1,38:54.6,6818.87,,6819.75,6791,,6818.87,6900,6800,25.87,SIDIAL-EXTREME,23.07,,2,,WIN,6.2,10.5,-0.25,1,target,,6831.75,,,2.8,3855596321,-4957827.32,2319085488,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.00 → L@6850.50 | CVD z: 1.60 | Price: 0.4x ATR | Resolution: single_direction | 1 bull / 0 bear divs | DD: $1,972,088,932 | Lookback: swing (63 tracked)"
488,05-03-2026,DD Exhaustion,short,A-Entry,36,41:31.9,6828.49,,,,,6828.49,,,,SIDIAL-EXTREME,22.63,,-1,1.38,WIN,13.4,21.78,-10.73,32,target,,6811.71,,,,3813538474,-12143883.32,2399342383,
490,05-03-2026,Skew Charm,short,A+,85,48:02.9,6831.69,,,,6821.69,10,,,,SIDIAL-EXTREME,22.52,,-1,0.94,WIN,13.5,24.98,-7.53,25,target,,6814.71,,,,3802906836,3282943.1,2477969836,
489,05-03-2026,ES Absorption,bearish,B,43.2,52:19.9,6836.27,,6835.25,6788,,6836.27,6900,6800,45.27,SIDIAL-EXTREME,22.24,,-2,,WIN,6.5,11,-2.25,4,target,,6842.25,,,1.9,3768928342,-1362911.67,2509542180,"Pattern: Buy Absorption (T1) | Swings: H@6865.75 → H@6839.75 | CVD z: 5.08 | Price: 8.4x ATR | Resolution: single_direction | 0 bull / 1 bear divs | DD: $1,626,544,306 | Lookback: swing (64 tracked)"
491,05-03-2026,ES Absorption,bearish,B,43.2,01:18.4,6836.49,,6839.25,6791,,6836.49,6900,6800,46.49,SIDIAL-EXTREME,22.35,,-2,,WIN,6.9,11.75,-4.5,9,target,,6835.5,,,1.4,3687570439,-755278.81,2573793473,"Pattern: Buy Absorption (T1) | Swings: H@6865.75 → H@6839.75 | CVD z: 4.96 | Price: 9.3x ATR | Resolution: single_direction | 0 bull / 2 bear divs | DD: $2,029,563,903 | Lookback: swing (68 tracked)"
492,05-03-2026,ES Absorption,bearish,B,48.2,18:20.9,6806.99,,6820.25,6795,,6806.99,6900,6800,11.99,SIDIAL-EXTREME,23.64,,-2,,LOSS,-12,9.25,-13.25,36,stop,,6832.25,,,2.1,3755924083,1861671.53,2447971880,"Pattern: Buy Absorption (T1) | Swings: H@6865.75 → H@6839.75 | CVD z: 4.90 | Price: 9.1x ATR | Resolution: single_direction | 0 bull / 1 bear divs | DD: $2,252,092,433 | Lookback: swing (70 tracked)"
494,05-03-2026,DD Exhaustion,short,A-Entry,51,20:33.1,6809.78,,,,,6809.78,,,,BofA-LIS,23.52,,-1,1.42,LOSS,-12,2.19,-13.35,20,stop,,6821.78,,,,3839638163,2397356.88,2287343283,
495,05-03-2026,Skew Charm,short,A+,85,23:11.0,6815.42,,,,6805.42,10,,,,BofA-LIS,23.37,,-1,1.51,LOSS,-20,6.38,-22.32,41,stop,,6835.42,,,,3830439546,-1283959.92,2321860665,
493,05-03-2026,ES Absorption,bullish,C,34,28:23.0,6813.78,,6814.5,6795,,6813.78,6900,6800,18.78,BOFA-LIS,23.35,,2,,WIN,6.2,10.5,-7,18,target,,6825.5,,,1.5,3806780128,-1832394.02,2334695209,"Pattern: Sell Exhaustion (T2) | Swings: L@6812.25 → L@6811.00 | CVD z: 2.79 | Price: 0.4x ATR | Rejected: Buy Absorption (T1, score=100.0) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $1,905,395,470 | Lookback: swing (73 tracked)"
496,05-03-2026,BofA Scalp,short,A-Entry,60,28:34.3,6814.89,,,6813,6804.89,10,,,1.89,BofA-LIS,23.31,,-1,1.49,LOSS,-10.1,5.85,-10.45,27,stop,6804.89,6825,6825,6804.89,,3771171659,-3897391.12,2333821116,
497,05-03-2026,ES Absorption,bullish,C,33.9,31:01.3,6812.58,,6820.75,6795,,6812.58,6900,6800,17.58,BOFA-LIS,23.43,,2,,WIN,6.1,10.25,-1.5,8,target,,6823,,,2.3,3771171659,-3897391.12,2333821116,"Pattern: Sell Exhaustion (T2) | Swings: L@6812.25 → L@6811.00 | CVD z: 4.46 | Price: 0.4x ATR | Rejected: Buy Absorption (T1, score=61.2) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $1,764,051,032 | Lookback: swing (75 tracked)"
499,05-03-2026,Skew Charm,short,A+,85,55:34.1,6824.4,,,,6814.4,10,,,,SIDIAL-EXTREME,22.94,,-1,1.15,WIN,20.7,39.46,-13.34,42,target,,6792.9399,,,,3807102992,5412964.97,2455157574,
498,05-03-2026,ES Absorption,bullish,B,47.3,00:06.3,6825.48,,6828,6809,,6825.48,6900,6800,6.48,BOFA-LIS,22.94,,2,,WIN,6.8,11.5,-4,8,target,,6837.25,,,1.8,3782701232,106939.14,2390062319,"Pattern: Sell Exhaustion (T2) | Swings: L@6812.25 → L@6811.00 | CVD z: 8.76 | Price: 0.3x ATR | Rejected: Buy Absorption (T1, score=60.4) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $2,657,365,444 | Lookback: swing (80 tracked)"
500,05-03-2026,DD Exhaustion,short,A,58,01:34.1,6825.98,,,,,6825.98,,,,SIDIAL-EXTREME,22.9,,-1,1.17,WIN,13.4,21.88,-11.76,23,target,,6809.1001,,,,3760392116,14597406.77,2484028221,
501,05-03-2026,ES Absorption,bullish,C,33.7,06:46.0,6837.47,,6840.75,6817,,6837.47,6900,6800,20.47,SIDIAL-EXTREME,22.47,,2,,LOSS,-12,1.25,-13.25,3,stop,,6828.75,,,2.4,3727220151,12283377.18,2520496434,"Pattern: Sell Exhaustion (T2) | Swings: L@6812.25 → L@6811.00 | CVD z: 6.93 | Price: 0.3x ATR | Rejected: Zone Buy Absorption (T1, score=100.0) | Resolution: tier_priority | 1 bull / 2 bear divs | DD: $1,850,358,878 | Lookback: swing (81 tracked)"
502,05-03-2026,ES Absorption,bullish,C,23.7,23:26.8,6806.39,,6816.25,6808,,6806.39,6900,6800,20.39,BOFA-LIS,23.78,,2,,LOSS,-12,5.5,-14.75,10,stop,,6800.5,,,1.6,3843926090,29338562.75,2485971091,"Pattern: Sell Exhaustion (T2) | Swings: L@6823.75 → L@6823.00 | CVD z: 3.94 | Price: 0.2x ATR | Rejected: Zone Buy Absorption (T1, score=100.0) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $2,036,163,636 | Lookback: swing (84 tracked)"
504,05-03-2026,Skew Charm,short,A,70,29:04.2,6808.69,,,,6798.69,10,,,,BofA-LIS,23.66,,-1,1.67,WIN,12.9,23.75,4.17,9,target,,6792.9399,,,,3899453108,32008724.84,2358546550,
506,05-03-2026,DD Exhaustion,short,A,65,36:02.7,6786.28,,,,,6786.28,,,,BofA-LIS,24.47,,-1,1.81,WIN,-1,15.5,-12.58,154,target,,6798.28,,,,4013330232,35317453.01,2205238845,
505,05-03-2026,ES Absorption,bullish,B,38.7,37:01.5,6786.95,,6813.5,6789,,6786.95,6900,6800,13.05,BOFA-LIS,24.48,,2,,LOSS,-12,3.25,-13,14,stop,,6792.25,,,1.6,3899453108,32008724.84,2358546550,"Pattern: Sell Exhaustion (T2) | Swings: L@6823.75 → L@6823.00 | CVD z: 4.88 | Price: 0.2x ATR | Resolution: single_direction | 1 bull / 0 bear divs | DD: $1,480,569,388 | Lookback: swing (88 tracked)"
503,05-03-2026,BofA Scalp,long,A,85,41:05.5,6796.68,,,6808,6815.67,18.99,,,4.32,BofA-LIS,23.95,,1,1.27,LOSS,-9.7,4.28,-13.46,9,stop,6815.67,6796,6796,6815.67,,3915151881,38323609.84,2428941565,
507,05-03-2026,ES Absorption,bullish,C,23.9,51:32.1,6777.86,,6804.25,6749,,6777.86,6890,6800,28.86,BOFA-PURE,24.95,,2,,WIN,7.6,13.25,-6,16,target,,6792.25,,,1.9,3994615736,40703116.83,2290490844,"Pattern: Sell Exhaustion (T2) | Swings: L@6823.75 → L@6823.00 | CVD z: 3.52 | Price: 0.2x ATR | Resolution: single_direction | 1 bull / 0 bear divs | DD: $-2,262,197,426 | Lookback: swing (89 tracked)"
508,05-03-2026,Skew Charm,long,B,53,57:01.6,6776.76,,,,6786.76,10,,,,BOFA-PURE,25.03,,3,2.62,WIN,10.8,19.52,1.2,22,target,,6788.28,,,,4058435093,24558814.95,2139571510,
509,05-03-2026,DD Exhaustion,long,A,55,59:02.8,6777.96,,,,,6777.96,,,,BOFA-PURE,24.91,,3,2.62,WIN,22.4,39.8,-7.18,150,target,,6812.76,,,,4042564444,23491786.7,2042382797,
510,05-03-2026,ES Absorption,bullish,B,41.8,00:29.2,6778.45,,6789.25,6747,,6778.45,6850,6775,31.45,BOFA-PURE,25.05,,2,,WIN,6.5,11,-3.5,7,target,,6792.25,,,2.6,4042564444,23491786.7,2042382797,"Pattern: Sell Exhaustion (T2) | Swings: L@6791.75 → L@6782.00 | CVD z: 2.44 | Price: 3.2x ATR | Rejected: Buy Absorption (T1, score=44.7) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $-1,431,760,899 | Lookback: swing (92 tracked)"
511,05-03-2026,Skew Charm,short,B,60,06:04.1,6786.93,,,,6776.93,10,,,,BOFA-PURE,24.69,,-1,2.71,WIN,8.1,14.13,-9.35,29,target,,6780.7998,,,,4031725302,22307399.99,2063192264,
512,05-03-2026,ES Absorption,bullish,B,41.8,18:30.6,6789.75,,6798.75,6746,,6789.75,6890,6800,41.75,BOFA-PURE,24.5,,2,,LOSS,-12,0,-13.25,8,stop,,6783,,,1.7,3990340407,21963849.36,2164076472,"Pattern: Sell Exhaustion (T2) | Swings: L@6791.75 → L@6782.00 | CVD z: 2.81 | Price: 2.8x ATR | Rejected: Buy Absorption (T1, score=50.4) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $-2,467,022,523 | Lookback: swing (95 tracked)"
513,05-03-2026,DD Exhaustion,short,A-Entry,47,20:30.3,6778.37,,,,,6778.37,,,,BOFA-PURE,25.03,,-1,2.11,LOSS,-12,5.57,-12.95,22,stop,,6790.37,,,,3992954178,20394062.71,2217667087,
514,05-03-2026,Skew Charm,long,B,53,28:02.8,6777.15,,,,6787.15,10,,,,BOFA-PURE,25.09,,3,2.51,WIN,8.5,14.9,-3.4,18,target,,6784.05,,,,3987264454,25985640.26,2126557696,
515,05-03-2026,DD Exhaustion,long,A-Entry,40,33:32.6,6773.75,,,,,6773.75,,,,BOFA-PURE,25.2,,3,2.76,WIN,24.5,44.01,-2.97,115,target,,6812.76,,,,3990561116,18392910.56,2059687221,
516,05-03-2026,ES Absorption,bullish,C,24.1,42:15.9,6786.86,,6784.25,6742,,6786.86,6855,6775,40.86,BOFA-PURE,24.54,,2,,WIN,6.1,10.25,-1,4,target,,6790.5,,,1.4,3990561116,18392910.56,2059687221,"Pattern: Sell Exhaustion (T2) | Swings: L@6791.75 → L@6782.00 | CVD z: 2.36 | Price: 3.2x ATR | Rejected: Buy Absorption (T1, score=44.1) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $214,378,016 | Lookback: swing (100 tracked)"
517,05-03-2026,DD Exhaustion,short,A,57,47:07.3,6788.11,,,,,6788.11,,,,BOFA-PURE,24.84,,-1,2.33,WIN,-1,17.33,-14.55,84,target,,6800.11,,,,3969836729,21529918.84,2167832498,
519,05-03-2026,Skew Charm,long,B,53,54:38.9,6777.07,,,,6787.07,10,,,,BOFA-PURE,25.14,,3,2.64,WIN,7.7,13.3,-2.22,31,target,,6782.37,,,,4031155984,19246114.22,2092934456,
520,05-03-2026,DD Exhaustion,long,A,55,56:10.0,6776.84,,,,,6776.84,,,,BOFA-PURE,25.15,,3,2.64,WIN,23,40.92,-6.06,92,target,,6812.76,,,,4036012195,14991516.86,2049374717,
518,05-03-2026,ES Absorption,bullish,B,40.5,04:20.5,6781.38,,6785.75,6746,,6781.38,6680,6775,29.38,BOFA-PURE,25,,1,,WIN,7.6,13.25,-11.75,64,target,,6795,,,2.7,4031155984,19246114.22,2092934456,"Pattern: Sell Exhaustion (T2) | Swings: L@6780.00 → L@6779.25 | CVD z: 4.10 | Price: 0.3x ATR | Rejected: Buy Absorption (T1, score=63.2) | Resolution: tier_priority | 1 bull / 1 bear divs | DD: $656,146,113 | Lookback: swing (102 tracked)"
