id,ts_et,trade_date,setup_name,direction,grade,paradigm,spot,lis,target,greek_alignment,overvix,vix,vix3m,vix_vix3m_ratio,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,d_has_context,d_apollo_am,d_apollo_pm,d_pro_bias,d_regime_tags,d_named_patterns,d_key_levels,d_bias_alignment,d_bias_score,d_apollo_paradigm_match,d_near_discord_level,d_align_score,d_align_strong,d_aligned,d_pat_backside_short,d_pat_fade_rally_undervix_exhaustion,d_pat_apollo_fade_call,d_pat_volatility_spike_pause_candidate,d_pat_dd_concentration_magnet,d_pat_darkmatter_vanna_walk,d_pat_108_orders_7300,d_pat_wizard_vix_warning,d_pat_jpm_collar_short,d_pat_apollo_iceberg_3k_seller_7430,d_pat_vanna_tower_sequential,d_pat_darkmatter_breadth,d_pat_gex_pure,d_pat_yahya_dealer_setup_long,d_pat_darkmatter_target,d_pat_never_under,d_pat_apollo_weekly_top_call_6650,d_pat_gap_day,d_reg_overvixed,d_reg_holiday_closed,d_reg_watch_vix,d_reg_undervixing,d_reg_overvixing,d_reg_dd_supportive,d_reg_undervixing_extreme,d_reg_rally,d_reg_negative_vanna_both_weeks,d_reg_geopolitical_overnight_gap,d_reg_breadth_divergence_warning,d_reg_gap_up_3pct,d_reg_trump_iran_headline,d_reg_overvixed_choppy,d_reg_vanna_supportive_pm,d_reg_slightly_overvixing,d_reg_ceasefire_pop,d_reg_large_neg_dd,d_reg_selloff,d_reg_vol_elevated,d_reg_flow_divergence_warning,d_reg_negative_vanna_tenors,d_reg_dd_neutral_pm
1533,2026-04-02 14:25:34.971008,2026-04-02,Vanna Pivot Bounce,LONG,B,,6558.73,,6568.73,1,-0.01,25.35,25.309999465942383,1.0015804241367703,WIN,10.0,23.45,0.0,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",aligned,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1534,2026-04-02 14:36:34.998378,2026-04-02,Skew Charm,SHORT,C,GEX-PURE,6560.74,,6550.74,-1,-0.01,25.35,25.3700008392334,0.999211634269934,LOSS,-14.0,1.41,-15.15,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",opposed,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1535,2026-04-02 14:40:41.428801,2026-04-02,ES Absorption,BULLISH,A,GEX-PURE,6561.1,6547.0,6583.0,1,-0.02,25.33,25.3700008392334,0.9984233016196223,WIN,10.0,10.25,-0.5,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",no_bias,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1536,2026-04-02 14:41:06.520216,2026-04-02,Vanna Pivot Bounce,LONG,B,,6565.36,,6575.36,1,-0.05,25.24,25.3700008392334,0.9948758046932201,WIN,10.0,16.82,-0.9,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",aligned,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,2026-04-02 14:52:06.642069,2026-04-02,DD Exhaustion,SHORT,A,GEX-PURE,6569.2,,,-1,-0.12,25.04,25.15999984741211,0.9952305306780654,LOSS,-12.0,3.72,-12.98,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",opposed,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1538,2026-04-02 14:56:35.044974,2026-04-02,Vanna Pivot Bounce,LONG,B,,6570.26,,6580.26,-1,-0.1,25.06,25.170000076293945,0.9956297149002574,WIN,10.0,11.92,-3.92,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",aligned,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,2026-04-02 15:11:36.999331,2026-04-02,Vanna Pivot Bounce,LONG,C,,6575.89,,6585.89,-1,-0.24,24.79,25.100000381469727,0.9876493873801457,LOSS,-8.0,6.29,-9.55,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",aligned,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1540,2026-04-02 15:16:34.932833,2026-04-02,Skew Charm,SHORT,B,GEX-PURE,6568.75,,6558.75,-1,-0.21,24.88,25.06999969482422,0.9924212326630604,EXPIRED,-12.3,3.27,-13.49,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",opposed,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,2026-04-02 15:24:36.508316,2026-04-02,DD Exhaustion,SHORT,A,GEX-PURE,6570.98,,,1,-0.17,24.88,25.059999465942383,0.9928172597853798,EXPIRED,-10.1,5.5,-11.26,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",opposed,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1542,2026-04-02 15:26:37.037724,2026-04-02,Vanna Pivot Bounce,LONG,B,,6567.04,,6577.04,1,-0.14,24.96,25.079999923706055,0.9952153140322529,WIN,10.0,15.14,-0.7,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",aligned,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1543,2026-04-02 15:33:50.267722,2026-04-02,ES Absorption,BULLISH,A,GEX-PURE,6566.34,6558.0,6580.0,1,-0.25,24.84,25.079999923706055,0.9904306250224825,WIN,10.0,12.0,-0.25,1,GEX,GEX,bearish_to_bullish,"overvixed,large_neg_dd",dd_concentration_magnet,"[6500, 6545, 6545.5, 6500]",no_bias,1,1,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1544,2026-04-06 09:46:35.061450,2026-04-06,Skew Charm,SHORT,A+,GEX-PURE,6601.26,,6591.26,1,-0.47,24.67,25.219999313354492,0.9781919378140802,LOSS,-14.0,7.49,-16.87,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,2026-04-06 10:01:55.032369,2026-04-06,ES Absorption,BEARISH,C,GEX-PURE,6606.91,6541.0,6654.0,1,-0.73,24.27,24.93000030517578,0.9735258605256111,WIN,10.0,11.0,-4.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,2026-04-06 10:02:07.122562,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6603.0,,,1,-0.68,24.28,24.959999084472656,0.9727564459369041,WIN,14.1,23.28,-9.89,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,2026-04-06 10:02:16.822980,2026-04-06,SB2 Absorption,BULLISH,B,GEX-PURE,6603.0,,,0,-0.68,24.28,24.959999084472656,0.9727564459369041,LOSS,-10.0,1.2,12.8,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,2026-04-06 10:03:38.550775,2026-04-06,VIX Divergence,LONG,B,GEX-PURE,6600.21,,6700.21,-1,-0.67,24.35,24.959999084472656,0.9755609332192593,WIN,0.0,7.1,0.1,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",aligned,2,1,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,2026-04-06 10:05:50.946564,2026-04-06,ES Absorption,BULLISH,A,GEX-PURE,6589.82,6532.0,6646.0,-1,-0.69,24.72,25.079999923706055,0.985645936012712,WIN,10.0,10.0,-5.25,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,2026-04-06 10:10:12.307365,2026-04-06,SB2 Absorption,BEARISH,C,GEX-PURE,6594.75,,,0,-0.57,24.49,25.059999465942383,0.9772546098128598,LOSS,-10.0,4.2,12.2,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,2026-04-06 10:17:06.986475,2026-04-06,Skew Charm,SHORT,A,GEX-PURE,6605.58,,6595.58,1,-0.68,24.15,24.829999923706055,0.9726137766493975,WIN,8.3,13.31,-7.31,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,2026-04-06 10:23:02.350927,2026-04-06,ES Absorption,BEARISH,C,GEX-PURE,6611.05,6548.0,6649.0,1,-0.76,23.93,24.670000076293945,0.9700040505064679,WIN,10.0,11.5,-4.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,2026-04-06 10:33:52.649475,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6607.85,,,1,-0.75,23.91,24.610000610351562,0.9715562538402731,WIN,15.21,25.64,-2.81,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,2026-04-06 10:35:38.035579,2026-04-06,SB2 Absorption,BEARISH,C,GEX-PURE,6606.83,,,0,-0.75,23.91,24.65999984741211,0.9695863806953423,WIN,20.0,20.8,2.2,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,2026-04-06 10:36:30.570588,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6606.38,,,1,-0.75,23.92,24.649999618530273,0.9703854105546718,WIN,15.8,26.66,-1.48,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,2026-04-06 10:38:16.479218,2026-04-06,SB2 Absorption,BULLISH,A,GEX-PURE,6604.81,,,0,-0.71,24.0,24.709999084472656,0.971266729632588,LOSS,-10.0,4.0,11.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,2026-04-06 10:42:58.338402,2026-04-06,ES Absorption,BULLISH,A,GEX-PURE,6601.75,6553.0,6647.0,1,-0.6,24.13,24.719999313354492,0.9761327131981045,LOSS,-8.0,5.0,-8.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,2026-04-06 10:49:11.166119,2026-04-06,ES Absorption,BULLISH,A,GEX-PURE,6593.1,6555.0,6649.0,1,-0.54,24.37,24.8799991607666,0.9795016407568525,WIN,10.0,10.75,-2.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,2026-04-06 10:49:57.758044,2026-04-06,Skew Charm,SHORT,A,GEX-PURE,6590.2,,6580.2,-1,-0.48,24.5,24.8799991607666,0.9847267213189531,LOSS,-14.0,2.56,-14.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,2026-04-06 10:54:10.141456,2026-04-06,SB2 Absorption,BEARISH,C,GEX-PURE,6597.7,,,0,-0.59,24.23,24.81999969482422,0.9762288597067448,LOSS,-10.0,8.5,11.8,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,2026-04-06 10:55:03.073370,2026-04-06,SB2 Absorption,BULLISH,C,,6595.44,,,1,-0.56,24.3,24.81999969482422,0.9790491659460957,LOSS,-10.0,6.0,11.2,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,2026-04-06 11:13:18.930247,2026-04-06,SB Absorption,BULLISH,B,GEX-PURE,6595.16,6562.0,,0,-0.55,24.25,24.799999237060547,0.9778226107265906,LOSS,-8.0,1.25,-9.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,2026-04-06 11:21:29.515759,2026-04-06,Skew Charm,SHORT,A,GEX-PURE,6595.57,,6585.57,-1,-0.62,24.15,24.75,0.9757575757575757,WIN,10.8,15.85,-12.29,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,2026-04-06 11:22:05.243976,2026-04-06,ES Absorption,BULLISH,A,GEX-PURE,6596.68,6561.0,6652.0,-1,-0.58,24.11,24.75,0.9741414141414141,LOSS,-8.0,3.75,-8.0,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,2026-04-06 11:30:30.357571,2026-04-06,DD Exhaustion,SHORT,A+,GEX-PURE,6593.43,,,-1,-0.54,24.28,24.799999237060547,0.9790322881831597,LOSS,-12.0,5.79,-13.02,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,2026-04-06 11:32:29.688745,2026-04-06,SB2 Absorption,BEARISH,B,GEX-PURE,6593.1,,,0,-0.56,24.26,24.809999465942383,0.9778315405972746,LOSS,-10.0,4.5,10.2,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,2026-04-06 11:53:00.417973,2026-04-06,Skew Charm,SHORT,A,GEX-PURE,6602.36,,6592.36,1,-0.67,24.01,24.690000534057617,0.9724584641819016,WIN,17.6,22.64,-5.5,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,2026-04-06 11:56:32.181838,2026-04-06,ES Absorption,BEARISH,B,GEX-PURE,6600.08,6566.0,6664.0,-1,-0.56,24.04,24.670000076293945,0.9744629074039067,LOSS,-8.0,2.75,-8.25,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,2026-04-06 12:04:00.738927,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6600.27,,,1,-0.67,24.05,24.719999313354492,0.972896467153519,WIN,12.8,20.55,-7.59,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,2026-04-06 12:33:58.561438,2026-04-06,Skew Charm,SHORT,B,GEX-PURE,6602.29,,6592.29,1,-0.67,24.07,24.760000228881836,0.9721324627421865,WIN,17.6,22.57,-5.57,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2026-04-06 12:35:30.255694,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6603.69,,,1,-0.67,24.07,24.739999771118164,0.9729183598497713,WIN,14.5,23.97,-4.17,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,2026-04-06 12:54:15.886432,2026-04-06,SB2 Absorption,BEARISH,C,GEX-PURE,6604.8,,,0,-0.59,24.18,24.770000457763672,0.976180845907948,WIN,20.0,21.5,1.8,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,2026-04-06 12:56:28.642230,2026-04-06,VIX Divergence,SHORT,A,GEX-PURE,6600.87,,6500.87,1,-0.55,24.27,24.799999237060547,0.9786290623643032,WIN,14.1,19.1,1.7,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,2026-04-06 13:01:45.312832,2026-04-06,ES Absorption,BULLISH,A,GEX-PURE,6600.53,6576.0,6649.0,-1,-0.56,24.3,24.809999465942383,0.9794437937557202,LOSS,-8.0,0.75,-8.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,2026-04-06 13:05:00.460981,2026-04-06,Skew Charm,SHORT,B,GEX-PURE,6597.26,,6587.26,-1,-0.56,24.32,24.920000076293945,0.9759229504632018,WIN,12.5,17.54,-0.86,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,2026-04-06 13:08:30.433418,2026-04-06,DD Exhaustion,SHORT,A+,GEX-PURE,6597.28,,,-1,-0.54,24.35,24.90999984741211,0.977519074634989,LOSS,-1.0,17.56,-13.38,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,2026-04-06 13:27:21.154320,2026-04-06,ES Absorption,BEARISH,C,GEX-PURE,6594.74,6577.0,6738.0,-1,-0.54,24.39,24.920000076293945,0.9787319392186469,WIN,10.0,10.25,-5.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,2026-04-06 13:34:17.253225,2026-04-06,SB2 Absorption,BEARISH,B,GEX-PURE,6597.86,,,0,-0.58,24.27,24.850000381469727,0.9766599447659476,LOSS,-10.0,10.2,13.8,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,2026-04-06 13:37:58.340817,2026-04-06,Skew Charm,SHORT,A,GEX-PURE,6598.49,,6588.49,-1,-0.6,24.2,24.799999237060547,0.975806481632309,WIN,6.3,11.29,2.29,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,2026-04-06 13:39:30.197845,2026-04-06,DD Exhaustion,SHORT,A+,GEX-PURE,6596.08,,,-1,-0.59,24.24,24.799999237060547,0.9774193849077343,LOSS,-12.0,8.88,-12.21,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,2026-04-06 13:54:21.707419,2026-04-06,ES Absorption,BULLISH,A+,GEX-PURE,6589.78,6579.0,6653.0,1,-0.55,24.45,24.969999313354492,0.9791750369381714,WIN,10.0,10.5,-2.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,2026-04-06 14:02:58.407178,2026-04-06,GEX Long,LONG,A-Entry,GEX-PURE,6587.89,6584.0,6738.0,1,-0.5,24.5,25.0,0.98,WIN,12.2,19.34,-1.75,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",aligned,2,1,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,2026-04-06 14:09:19.437482,2026-04-06,SB2 Absorption,BULLISH,A,GEX-PURE,6587.95,,,0,-0.52,24.46,24.979999542236328,0.9791833646210798,WIN,20.0,22.0,0.8,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",no_bias,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,2026-04-06 14:11:30.284133,2026-04-06,DD Exhaustion,SHORT,A,GEX-PURE,6600.57,,,1,-0.63,24.2,24.950000762939453,0.9699398500999847,EXPIRED,-5.4,4.6,-10.09,1,GEX,GEX,bullish,,yahya_dealer_setup_long,"[6550, 6620, 6640]",opposed,2,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
